versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
MS0972JerusalemNLI.Heb8333_216.IEDC0106-per1jup1	per,jup	MSS	False							https://www.invisible-east.org/corpus/106/	IEDC0106	pri	133	468	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_216/MS0972JerusalemNLI.Heb8333_216.IEDC0106-per1jup1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.216		
MS0972JerusalemNLI.Heb8333_217.IEDC0108-per1jup1	per,jup	MSS	False							https://www.invisible-east.org/corpus/108/	IEDC0108	pri	195	733	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_217/MS0972JerusalemNLI.Heb8333_217.IEDC0108-per1jup1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.217		
MS0972JerusalemNLI.Heb8333_218.IEDC0281-per1	per	MSS	False							https://www.invisible-east.org/corpus/281/	IEDC0281	pri	62	253	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_218/MS0972JerusalemNLI.Heb8333_218.IEDC0281-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.218		
MS0972JerusalemNLI.Heb8333_219.IEDC0164-per1	per	MSS	False							https://www.invisible-east.org/corpus/164/	IEDC0164	pri	435	1702	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_219/MS0972JerusalemNLI.Heb8333_219.IEDC0164-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.219		
MS0972JerusalemNLI.Heb8333_22.IEDC0282-per1	per	MSS	False							https://www.invisible-east.org/corpus/282/	IEDC0282	pri	166	601	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_22/MS0972JerusalemNLI.Heb8333_22.IEDC0282-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.22		
MS0972JerusalemNLI.Heb8333_24.IEDC0291-per1	per	MSS	False							https://www.invisible-east.org/corpus/291/	IEDC0291	pri	164	627	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_24/MS0972JerusalemNLI.Heb8333_24.IEDC0291-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.24		
MS0972JerusalemNLI.Heb8333_25.IEDC0105-per1jup1	per,jup	MSS	False							https://www.invisible-east.org/corpus/105/	IEDC0105	pri	147	513	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_25/MS0972JerusalemNLI.Heb8333_25.IEDC0105-per1jup1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.25		
MS0972JerusalemNLI.Heb8333_26.IEDC0292-per1	per	MSS	False							https://www.invisible-east.org/corpus/292/	IEDC0292	pri	93	358	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_26/MS0972JerusalemNLI.Heb8333_26.IEDC0292-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.26		
MS0972JerusalemNLI.Heb8333_27.IEDC0166-per1	per	MSS	False							https://www.invisible-east.org/corpus/166/	IEDC0166	pri	19	63	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_27/MS0972JerusalemNLI.Heb8333_27.IEDC0166-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.27		
MS0972JerusalemNLI.Heb8333_28.IEDC0293-per1	per	MSS	False							https://www.invisible-east.org/corpus/293/	IEDC0293	pri	132	510	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_28/MS0972JerusalemNLI.Heb8333_28.IEDC0293-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.28		
MS0972JerusalemNLI.Heb8333_29.IEDC0107-jup1ara1	jup,ara	MSS	False							https://www.invisible-east.org/corpus/107/	IEDC0107	pri	830	3158	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_29/MS0972JerusalemNLI.Heb8333_29.IEDC0107-jup1ara1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.29		
MS0972JerusalemNLI.Heb8333_36.IEDC0078-per1	per	MSS	False							https://www.invisible-east.org/corpus/78/	IEDC0078	pri	108	468	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_36/MS0972JerusalemNLI.Heb8333_36.IEDC0078-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.36		
MS0972JerusalemNLI.Heb8333_37Recto.IEDC0266-per1	per	MSS	False							https://www.invisible-east.org/corpus/266/	IEDC0266	pri	41	160	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_37Recto/MS0972JerusalemNLI.Heb8333_37Recto.IEDC0266-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.37, recto		
MS0972JerusalemNLI.Heb8333_37Verso.IEDC0081-per1	per	MSS	False							https://www.invisible-east.org/corpus/81/	IEDC0081	pri	42	164	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_37Verso/MS0972JerusalemNLI.Heb8333_37Verso.IEDC0081-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.37 verso		
MS0972JerusalemNLI.Heb8333_38Recto.IEDC0168-per1	per	MSS	False							https://www.invisible-east.org/corpus/168/	IEDC0168	pri	43	167	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_38Recto/MS0972JerusalemNLI.Heb8333_38Recto.IEDC0168-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.38, recto		
MS0972JerusalemNLI.Heb8333_38Verso.IEDC0167-per1	per	MSS	False							https://www.invisible-east.org/corpus/167/	IEDC0167	pri	52	181	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_38Verso/MS0972JerusalemNLI.Heb8333_38Verso.IEDC0167-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.38, verso		
MS0972JerusalemNLI.Heb8333_39.IEDC0169-per1	per	MSS	False							https://www.invisible-east.org/corpus/169/	IEDC0169	pri	39	151	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_39/MS0972JerusalemNLI.Heb8333_39.IEDC0169-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.39		
MS0972JerusalemNLI.Heb8333_40.IEDC0170-per1	per	MSS	False							https://www.invisible-east.org/corpus/170/	IEDC0170	pri	31	118	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_40/MS0972JerusalemNLI.Heb8333_40.IEDC0170-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.40		
MS0972JerusalemNLI.Heb8333_41Recto.IEDC0303-per1	per	MSS	False							https://www.invisible-east.org/corpus/303/	IEDC0303	pri	42	155	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_41Recto/MS0972JerusalemNLI.Heb8333_41Recto.IEDC0303-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.41, recto		
MS0972JerusalemNLI.Heb8333_41Verso.IEDC0171-per1	per	MSS	False							https://www.invisible-east.org/corpus/171/	IEDC0171	pri	49	188	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_41Verso/MS0972JerusalemNLI.Heb8333_41Verso.IEDC0171-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.41, verso		
MS0972JerusalemNLI.Heb8333_42.IEDC0304-per1	per	MSS	False							https://www.invisible-east.org/corpus/304/	IEDC0304	pri	58	238	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_42/MS0972JerusalemNLI.Heb8333_42.IEDC0304-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.42		
MS0972JerusalemNLI.Heb8333_43.IEDC0172-per1	per	MSS	False							https://www.invisible-east.org/corpus/172/	IEDC0172	pri	76	304	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_43/MS0972JerusalemNLI.Heb8333_43.IEDC0172-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.43		
MS0972JerusalemNLI.Heb8333_44.IEDC0073-per1	per	MSS	False							https://www.invisible-east.org/corpus/73/	IEDC0073	pri	46	190	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_44/MS0972JerusalemNLI.Heb8333_44.IEDC0073-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.44		
MS0972JerusalemNLI.Heb8333_45.IEDC0192-per1	per	MSS	False							https://www.invisible-east.org/corpus/192/	IEDC0192	pri	65	250	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_45/MS0972JerusalemNLI.Heb8333_45.IEDC0192-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.45		
MS0972JerusalemNLI.Heb8333_46Recto.IEDC0274-per1	per	MSS	False							https://www.invisible-east.org/corpus/274/	IEDC0274	pri	68	236	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_46Recto/MS0972JerusalemNLI.Heb8333_46Recto.IEDC0274-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.46, recto		
MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1	per	MSS	False							https://www.invisible-east.org/corpus/275/	IEDC0275	pri	83	297	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_46Verso/MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.46, verso		
MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1	per	MSS	False							https://www.invisible-east.org/corpus/305/	IEDC0305	pri	80	314	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_47/MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.47		
MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1	per	MSS	False							https://www.invisible-east.org/corpus/89/	IEDC0089	pri	70	282	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_48/MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.48		
MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1	per	MSS	False							https://www.invisible-east.org/corpus/307/	IEDC0307	pri	64	238	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_49Verso/MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.49, verso		
MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1	per	MSS	False							https://www.invisible-east.org/corpus/1237/	IEDC1237	pri	31	117	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_50Recto/MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.50, recto		
MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1	per	MSS	False							https://www.invisible-east.org/corpus/1238/	IEDC1238	pri	21	74	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_50Verso/MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.50, verso		
MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1	per	MSS	False							https://www.invisible-east.org/corpus/1239/	IEDC1239	pri	7	26	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_51Recto/MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.51, recto		
MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1	per	MSS	False							https://www.invisible-east.org/corpus/1240/	IEDC1240	pri	15	57	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_51Verso/MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.51, verso		
MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1	per	MSS	False							https://www.invisible-east.org/corpus/310/	IEDC0310	pri	82	310	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_52/MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.52		
MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1	per	MSS	False							https://www.invisible-east.org/corpus/1241/	IEDC1241	pri	22	79	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_53/MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.53		
MS0972JerusalemNLI.Heb8333_54Recto.IEDC1242-per1	per	MSS	False							https://www.invisible-east.org/corpus/1242/	IEDC1242	pri	5	23	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_54Recto/MS0972JerusalemNLI.Heb8333_54Recto.IEDC1242-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.54, recto		
MS0972JerusalemNLI.Heb8333_54Verso.IEDC1243-per1	per	MSS	False							https://www.invisible-east.org/corpus/1243/	IEDC1243	pri	22	78	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_54Verso/MS0972JerusalemNLI.Heb8333_54Verso.IEDC1243-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.54, verso		
MS0972JerusalemNLI.Heb8333_55Recto.IEDC1244-per1	per	MSS	False							https://www.invisible-east.org/corpus/1244/	IEDC1244	pri	15	45	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_55Recto/MS0972JerusalemNLI.Heb8333_55Recto.IEDC1244-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.55, recto		
MS0972JerusalemNLI.Heb8333_55Verso.IEDC1245-per1	per	MSS	False							https://www.invisible-east.org/corpus/1245/	IEDC1245	pri	15	56	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_55Verso/MS0972JerusalemNLI.Heb8333_55Verso.IEDC1245-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.55, verso		
MS0972JerusalemNLI.Heb8333_56Recto.IEDC1246-per1	per	MSS	False							https://www.invisible-east.org/corpus/1246/	IEDC1246	pri	22	82	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_56Recto/MS0972JerusalemNLI.Heb8333_56Recto.IEDC1246-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.56, recto		
MS0972JerusalemNLI.Heb8333_56Verso.IEDC1247-per1	per	MSS	False							https://www.invisible-east.org/corpus/1247/	IEDC1247	pri	14	49	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_56Verso/MS0972JerusalemNLI.Heb8333_56Verso.IEDC1247-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.56, verso		
MS0972JerusalemNLI.Heb8333_57.IEDC1249-per1	per	MSS	False							https://www.invisible-east.org/corpus/1249/	IEDC1249	pri	32	120	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_57/MS0972JerusalemNLI.Heb8333_57.IEDC1249-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.57		
MS0972JerusalemNLI.Heb8333_58Recto.IEDC1250-per1	per	MSS	False							https://www.invisible-east.org/corpus/1250/	IEDC1250	pri	13	53	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_58Recto/MS0972JerusalemNLI.Heb8333_58Recto.IEDC1250-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.58, recto		
MS0972JerusalemNLI.Heb8333_58Verso.IEDC1251-per1	per	MSS	False							https://www.invisible-east.org/corpus/1251/	IEDC1251	pri	21	66	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_58Verso/MS0972JerusalemNLI.Heb8333_58Verso.IEDC1251-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.58, verso		
MS0972JerusalemNLI.Heb8333_5Recto.IEDC0284-per1	per	MSS	False							https://www.invisible-east.org/corpus/284/	IEDC0284	pri	70	266	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_5Recto/MS0972JerusalemNLI.Heb8333_5Recto.IEDC0284-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.5, recto		
MS0972JerusalemNLI.Heb8333_60Recto.IEDC0306-per1	per	MSS	False							https://www.invisible-east.org/corpus/306/	IEDC0306	pri	65	231	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_60Recto/MS0972JerusalemNLI.Heb8333_60Recto.IEDC0306-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.60, recto		
MS0972JerusalemNLI.Heb8333_60Verso.IEDC0068-per1	per	MSS	False							https://www.invisible-east.org/corpus/68/	IEDC0068	pri	26	100	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_60Verso/MS0972JerusalemNLI.Heb8333_60Verso.IEDC0068-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.60, verso		
MS0972JerusalemNLI.Heb8333_61Recto.IEDC0276-per1	per	MSS	False							https://www.invisible-east.org/corpus/276/	IEDC0276	pri	93	344	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_61Recto/MS0972JerusalemNLI.Heb8333_61Recto.IEDC0276-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.61, recto		
MS0972JerusalemNLI.Heb8333_61Verso.IEDC0277-per1	per	MSS	False							https://www.invisible-east.org/corpus/277/	IEDC0277	pri	66	264	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_61Verso/MS0972JerusalemNLI.Heb8333_61Verso.IEDC0277-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.61, verso		
MS0972JerusalemNLI.Heb8333_62.IEDC0173-per1	per	MSS	False							https://www.invisible-east.org/corpus/173/	IEDC0173	pri	116	434	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_62/MS0972JerusalemNLI.Heb8333_62.IEDC0173-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.62		
MS0972JerusalemNLI.Heb8333_63Recto.IEDC0174-per1	per	MSS	False							https://www.invisible-east.org/corpus/174/	IEDC0174	pri	49	206	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_63Recto/MS0972JerusalemNLI.Heb8333_63Recto.IEDC0174-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.63, recto		
MS0972JerusalemNLI.Heb8333_63Verso.IEDC0175-per1	per	MSS	False							https://www.invisible-east.org/corpus/175/	IEDC0175	pri	122	465	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_63Verso/MS0972JerusalemNLI.Heb8333_63Verso.IEDC0175-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.63, verso		
MS0972JerusalemNLI.Heb8333_64.IEDC0183-per1	per	MSS	False							https://www.invisible-east.org/corpus/183/	IEDC0183	pri	123	475	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_64/MS0972JerusalemNLI.Heb8333_64.IEDC0183-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.64		
MS0972JerusalemNLI.Heb8333_65.IEDC0182-per1	per	MSS	False							https://www.invisible-east.org/corpus/182/	IEDC0182	pri	104	390	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_65/MS0972JerusalemNLI.Heb8333_65.IEDC0182-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.65		
MS0972JerusalemNLI.Heb8333_66.IEDC0181-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/181/	IEDC0181	pri	141	577	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_66/MS0972JerusalemNLI.Heb8333_66.IEDC0181-ara1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.66		
MS0972JerusalemNLI.Heb8333_67Recto.IEDC0311-per1	per	MSS	False							https://www.invisible-east.org/corpus/311/	IEDC0311	pri	98	372	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_67Recto/MS0972JerusalemNLI.Heb8333_67Recto.IEDC0311-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.67, recto		
MS0972JerusalemNLI.Heb8333_67Verso.IEDC0070-per1	per	MSS	False							https://www.invisible-east.org/corpus/70/	IEDC0070	pri	81	307	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_67Verso/MS0972JerusalemNLI.Heb8333_67Verso.IEDC0070-per1					القدس	Jerusalem	المكتبة الوطنية الاسرائيلية	National Library of Israel	Ms.Heb.8333.67 verso		
