versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
0246IbnCumarDuri.JuzFihiQiraat.Shamela0013106-ara1	ara	ara	False	0246	أبو عمر حفص بن عمر بن عبد العزيز بن صهبان الأزدي الدوري القارئ (المتوفى: 246هـ)	Ibn Cumar Duri	0246IbnCumarDuri.JuzFihiQiraat	جزء فيه قراءات النبي صلى الله عليه وسلم	Juz Fihi Qiraat	حكمت بشير ياسين :: مكتبة الدار - المدينة المنورة - السعودية	Shamela0013106	sec	6034	22911	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246IbnCumarDuri/0246IbnCumarDuri.JuzFihiQiraat/0246IbnCumarDuri.JuzFihiQiraat.Shamela0013106-ara1	_CULUM :: _TAFSIR :: GAL@nodata :: _QIRAAT :: _HADITH :: _QURAN :: _AJZA :: CENT0300 :: JK@الأجزاء الموضوعية :: JK@القراءات :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: Shamela@الأجزاء الحديثية :: born@Iraq_RE_Auto	Ibn Cumar Duri									
0246QasimRassi.CadlWaTawhid.Rafed0003477VolsBK10-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CadlWaTawhid	العدل والتوحيد	al-ʿAdl wa-al-tawḥīd	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK10	sec	11481	47265	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CadlWaTawhid/0246QasimRassi.CadlWaTawhid.Rafed0003477VolsBK10-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.CadlWaTawhid.Zaydiyya0000075BK7-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CadlWaTawhid	العدل والتوحيد	al-ʿAdl wa-al-tawḥīd		Zaydiyya0000075BK7	pri	10208	42613	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CadlWaTawhid/0246QasimRassi.CadlWaTawhid.Zaydiyya0000075BK7-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.CalimWaWafid.Rafed0003477VolsBK27-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CalimWaWafid	العالم والوافد	al-ʿĀlim wa-al-wāfid	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK27	sec	16788	71337	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CalimWaWafid/0246QasimRassi.CalimWaWafid.Rafed0003477VolsBK27-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.CalimWaWafid.Zaydiyya0000075BK27-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CalimWaWafid	العالم والوافد	al-ʿĀlim wa-al-wāfid		Zaydiyya0000075BK27	pri	16695	71134	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CalimWaWafid/0246QasimRassi.CalimWaWafid.Zaydiyya0000075BK27-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.CuzzatBiLugha.Rafed0003477VolsBK28-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CuzzatBiLugha	العظات باللغ	al-ʿUẓẓāt bi-al-luġa	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK28	sec	3171	13380	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CuzzatBiLugha/0246QasimRassi.CuzzatBiLugha.Rafed0003477VolsBK28-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.CuzzatBiLugha.Zaydiyya0000075BK28-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.CuzzatBiLugha	العظات باللغ	al-ʿUẓẓāt bi-al-luġa		Zaydiyya0000075BK28	pri	3166	13409	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.CuzzatBiLugha/0246QasimRassi.CuzzatBiLugha.Zaydiyya0000075BK28-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.DalilKabir.Rafed0003477VolsBK1-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.DalilKabir	الدليل الكبير	al-Dalīl al-Kabīr	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK1	sec	15714	64675	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.DalilKabir/0246QasimRassi.DalilKabir.Rafed0003477VolsBK1-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.DalilKabir.Zaydiyya0000075BK1-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.DalilKabir	الدليل الكبير	al-Dalīl al-Kabīr		Zaydiyya0000075BK1	pri	13362	55585	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.DalilKabir/0246QasimRassi.DalilKabir.Zaydiyya0000075BK1-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.DalilSaghir.Rafed0003477VolsBK2-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.DalilSaghir	الدليل الصغير	al-Dalīl al-Ṣaġīr	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK2	sec	7003	28724	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.DalilSaghir/0246QasimRassi.DalilSaghir.Rafed0003477VolsBK2-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.DalilSaghir.Zaydiyya0000075BK2-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.DalilSaghir	الدليل الصغير	al-Dalīl al-Ṣaġīr		Zaydiyya0000075BK2	pri	6987	28825	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.DalilSaghir/0246QasimRassi.DalilSaghir.Zaydiyya0000075BK2-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.FusulFiTawhid.Rafed0003477VolsBK13-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.FusulFiTawhid	فصول في التوحيد	Fuṣūl fī al-tawḥīd	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK13	sec	1097	4653	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.FusulFiTawhid/0246QasimRassi.FusulFiTawhid.Rafed0003477VolsBK13-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.FusulFiTawhid.Zaydiyya0000075BK11-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.FusulFiTawhid	فصول في التوحيد	Fuṣūl fī al-tawḥīd		Zaydiyya0000075BK11	pri	1077	4630	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.FusulFiTawhid/0246QasimRassi.FusulFiTawhid.Zaydiyya0000075BK11-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.HijraLiZalimin.Rafed0003477VolsBK24-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.HijraLiZalimin	الهجر لالظالمين	al-Hiǧra li-al-Ẓālimīn	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK24	sec	10979	46134	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.HijraLiZalimin/0246QasimRassi.HijraLiZalimin.Rafed0003477VolsBK24-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.HijraLiZalimin.Zaydiyya0000075BK22-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.HijraLiZalimin	الهجر لالظالمين	al-Hiǧra li-al-Ẓālimīn		Zaydiyya0000075BK22	pri	10601	44793	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.HijraLiZalimin/0246QasimRassi.HijraLiZalimin.Zaydiyya0000075BK22-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamMuftaridTaca.Rafed0003477VolsBK20-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamMuftaridTaca	الامام المفترض الطاعة	al-Imām al-muftariḍ al-ṭāʿaŧ	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK20	sec	6277	25408	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamMuftaridTaca/0246QasimRassi.ImamMuftaridTaca.Rafed0003477VolsBK20-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamMuftaridTaca.Zaydiyya0000075BK19-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamMuftaridTaca	الامام المفترض الطاعة	al-Imām al-muftariḍ al-ṭāʿaŧ		Zaydiyya0000075BK19	pri	1906	8202	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamMuftaridTaca/0246QasimRassi.ImamMuftaridTaca.Zaydiyya0000075BK19-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamaQablCali.Rafed0003477VolsBK21-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamaQablCali	الامامة قبل علي بن أبي طالب	al-Imāmaŧ qabl ʿAlī b. Abī Ṭālib	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK21	sec	5278	21116	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamaQablCali/0246QasimRassi.ImamaQablCali.Rafed0003477VolsBK21-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamaQablCali.Zaydiyya0000075BK20-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamaQablCali	الامامة قبل علي بن أبي طالب	al-Imāmaŧ qabl ʿAlī b. Abī Ṭālib		Zaydiyya0000075BK20	pri	4436	17778	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamaQablCali/0246QasimRassi.ImamaQablCali.Zaydiyya0000075BK20-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamatCali.Rafed0003477VolsBK22-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamatCali	امامة علي بن أبي طالب	Imāmaŧ ʿAlī b. Abī Ṭālib	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK22	sec	778	3243	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamatCali/0246QasimRassi.ImamatCali.Rafed0003477VolsBK22-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.ImamatCali.Zaydiyya0000075BK21-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.ImamatCali	امامة علي بن أبي طالب	Imāmaŧ ʿAlī b. Abī Ṭālib		Zaydiyya0000075BK21	pri	779	3254	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.ImamatCali/0246QasimRassi.ImamatCali.Zaydiyya0000075BK21-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.KamilMunir.Zaydiyya0000003-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.KamilMunir	الكامل المنير في إثبات ولاية أمير المؤمنين(ع)	Kamil Munir		Zaydiyya0000003	pri	40008	165020	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.KamilMunir/0246QasimRassi.KamilMunir.Zaydiyya0000003-ara1	Zaydiyya@التوحيد وأصول الدين :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.KamilMunir.Zaydiyya0000222-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.KamilMunir	الكامل المنير(الجزء الأول) :: الكامل المنير(المقدمة + الجزء الأول)	Kamil Munir		Zaydiyya0000222	sec	37948	162776	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.KamilMunir/0246QasimRassi.KamilMunir.Zaydiyya0000222-ara1	Zaydiyya@التوحيد وأصول الدين :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.KitabFihiMasail.Zaydiyya0000408-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.KitabFihiMasail	كتاب فيه مسائل عن القاسم بن إبراهيم(ع)	Kitab Fihi Masail	(مؤسسة الإمام زيد بن علي(ع) الثقافية)	Zaydiyya0000408	pri	125908	521594	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.KitabFihiMasail/0246QasimRassi.KitabFihiMasail.Zaydiyya0000408-ara1	Zaydiyya@للتنظيم :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MadihQuranKabir.Rafed0003477VolsBK15-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MadihQuranKabir	مديح القرآن الكبير	Madīḥ al-Qurʾān al-kabīr	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK15	sec	4621	18886	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MadihQuranKabir/0246QasimRassi.MadihQuranKabir.Rafed0003477VolsBK15-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MadihQuranKabir.Zaydiyya0000075BK15-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MadihQuranKabir	مديح القرآن الكبير	Madīḥ al-Qurʾān al-kabīr		Zaydiyya0000075BK15	pri	4609	18913	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MadihQuranKabir/0246QasimRassi.MadihQuranKabir.Zaydiyya0000075BK15-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MadihQuranSaghir.Rafed0003477VolsBK16-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MadihQuranSaghir	مديح القرآن الصغير	Madīḥ al-Qurʾān al-ṣaġīr	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK16	sec	1527	6335	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MadihQuranSaghir/0246QasimRassi.MadihQuranSaghir.Rafed0003477VolsBK16-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MadihQuranSaghir.Zaydiyya0000075BK16-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MadihQuranSaghir	مديح القرآن الصغير	Madīḥ al-Qurʾān al-ṣaġīr		Zaydiyya0000075BK16	pri	1481	6157	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MadihQuranSaghir/0246QasimRassi.MadihQuranSaghir.Zaydiyya0000075BK16-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MafahimIslamiyya.Rafed0003477VolsBK29-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MafahimIslamiyya	المفاهيم الاسلامية	al-Mafāhīm al-islāmiyyaŧ	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK29	sec	438	1875	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MafahimIslamiyya/0246QasimRassi.MafahimIslamiyya.Rafed0003477VolsBK29-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MafahimIslamiyya.Zaydiyya0000075BK26-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MafahimIslamiyya	المفاهيم الاسلامية	al-Mafāhīm al-islāmiyyaŧ		Zaydiyya0000075BK26	pri	440	1887	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MafahimIslamiyya/0246QasimRassi.MafahimIslamiyya.Zaydiyya0000075BK26-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.Maknun.Rafed0003477VolsBK25-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.Maknun	المكنون	al-Maknūn	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK25	sec	5940	25638	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.Maknun/0246QasimRassi.Maknun.Rafed0003477VolsBK25-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.Maknun.Zaydiyya0000075BK24-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.Maknun	المكنون	al-Maknūn		Zaydiyya0000075BK24	pri	5839	25424	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.Maknun/0246QasimRassi.Maknun.Zaydiyya0000075BK24-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.Masail.Rafed0003477VolsBK32-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.Masail	مسائل القاسم الرسي	Masāʾil al-Qāsim al-Rassī	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK32	sec	25595	104360	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.Masail/0246QasimRassi.Masail.Rafed0003477VolsBK32-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.Masail.Zaydiyya0000075BK32-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.Masail	مسائل القاسم الرسي	Masāʾil al-Qāsim al-Rassī		Zaydiyya0000075BK32	pri	24045	99058	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.Masail/0246QasimRassi.Masail.Zaydiyya0000075BK32-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MasalaLiRajulayn.Rafed0003477VolsBK12-ara2	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MasalaLiRajulayn	جواب مسألة لرجلين من أهل طبرستان	Jawāb masʾalaŧ li-raǧulayn min ahl Ṭabaristān	عبدالكريم أحمد جدبان :: 1 :: دار الحكمة اليمانية للتجارة والتوكيلات العامة	Rafed0003477VolsBK12	sec	1647	6690	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MasalaLiRajulayn/0246QasimRassi.MasalaLiRajulayn.Rafed0003477VolsBK12-ara2	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S	Qasim Rassi	al-Qāsim al-Rassī								
0246QasimRassi.MasalaLiRajulayn.Zaydiyya0000075BK6-ara1	ara	ara	False	0246	القاسم الرسي	Qasim Rassi :: al-Qāsim al-Rassī	0246QasimRassi.MasalaLiRajulayn	جواب مسألة لرجلين من أهل طبرستان	Jawāb masʾalaŧ li-raǧulayn min ahl Ṭabaristān		Zaydiyya0000075BK6	pri	1639	6703	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/0250AH/data/0246QasimRassi/0246QasimRassi.MasalaLiRajulayn/0246QasimRassi.MasalaLiRajulayn.Zaydiyya0000075BK6-ara1	Zaydiyya@مجاميع أئمة أهل البيت :: born@JaziratArab_RE :: born@MADINA_396E244N_S :: PRIMARY_VERSION :: CLEANED_VERSION	Qasim Rassi	al-Qāsim al-Rassī								
